CPU_Percent,RAM_MB,Total_Latency_ms,Inference_Latency_ms
370.8,218.38,220.80,214.15
372.3,218.38,219.96,210.02
375.9,218.38,217.78,207.28
371.3,218.38,212.39,201.77
367.7,218.38,228.07,218.36
376.0,218.38,217.73,204.29
368.1,218.38,203.38,187.90
370.5,218.38,218.26,208.63
374.3,218.38,226.72,219.15
369.9,218.38,221.29,211.42
375.5,218.38,212.65,203.08
373.8,218.38,226.99,217.49
367.5,218.38,220.05,210.74
377.0,218.38,227.76,218.01
370.2,218.38,207.62,197.77
373.1,218.38,214.07,204.72
370.3,218.38,215.66,203.45
374.1,218.38,216.14,205.04
371.9,218.38,214.77,205.95
372.4,218.38,211.92,205.77
369.8,218.38,213.39,206.54
373.3,218.38,211.42,204.15
371.6,218.38,217.79,208.80
377.1,218.38,211.94,206.90
374.7,218.38,215.95,209.16
373.8,218.38,213.78,203.79
374.8,218.38,215.88,209.95
376.3,218.38,214.99,208.01
369.5,218.38,205.48,198.26
375.5,218.38,210.19,204.36
373.4,218.38,227.44,219.85
368.5,218.38,227.67,219.12
376.0,218.38,212.36,205.64
375.5,218.38,210.16,202.39
368.0,218.38,214.47,205.60
379.3,218.38,210.71,203.55
371.4,218.38,239.37,233.16
366.0,218.38,222.85,216.16
372.9,218.38,214.17,207.79
374.0,218.38,216.38,209.06
371.2,218.38,223.38,216.56
375.5,218.38,228.80,223.18
366.9,218.38,217.82,212.08
378.2,218.38,208.64,201.94
369.4,218.38,205.50,199.43
374.9,218.38,223.82,218.08
372.9,218.38,214.31,208.51
370.9,218.38,210.10,204.10
380.4,218.38,215.33,209.49
372.6,218.38,222.55,217.19
363.0,218.38,231.21,225.11
372.8,218.38,219.73,214.69
377.9,218.38,214.12,207.38
371.8,218.38,223.05,216.95
374.0,218.38,229.72,221.46
367.2,218.38,228.51,222.68
379.1,218.38,223.99,215.45
373.8,218.38,224.54,217.58
374.3,218.38,237.55,229.89
369.9,218.38,234.98,228.30
372.4,218.38,236.09,229.27
373.1,218.38,216.88,207.68
374.6,218.38,208.01,201.77
372.7,218.38,222.49,216.71
373.4,218.38,227.42,222.31
378.5,218.38,219.06,213.33
372.6,218.38,230.60,219.96
372.0,218.38,236.26,231.08
368.2,218.38,238.77,231.49
375.3,218.38,212.94,203.82
370.9,218.38,207.38,199.88
375.4,218.38,212.89,207.66
371.1,218.38,209.97,204.58
376.0,218.38,231.15,224.46
371.1,218.38,220.74,213.24
372.1,218.38,209.33,203.80
370.4,218.38,218.44,213.44
378.0,218.38,222.00,216.22
364.3,218.38,227.60,221.37
371.0,218.38,210.04,201.51
375.4,218.38,223.51,217.53
373.7,218.38,219.18,212.91
369.0,218.38,211.09,204.59
370.6,218.38,215.62,208.11
376.8,218.38,220.07,213.07
368.2,218.38,233.37,226.34
370.3,218.38,232.00,225.80
362.7,218.38,206.52,196.55
379.5,218.38,210.47,200.56
369.0,218.38,205.70,199.41
372.4,218.39,233.31,226.19
373.9,218.39,229.64,224.15
375.4,218.39,234.13,226.68
377.0,218.39,233.22,226.99
373.0,218.39,233.00,226.16
367.8,218.39,222.74,215.17
373.4,218.39,219.37,214.03
377.5,218.39,240.84,234.80
374.5,218.39,232.05,226.24
366.2,218.39,218.26,204.94
370.6,218.39,207.56,201.11
376.7,218.39,217.48,211.67
372.1,218.39,222.62,216.06
370.3,218.39,223.94,216.10
376.0,218.39,233.82,227.25
372.4,218.39,222.63,215.63
374.4,218.39,218.79,212.53
372.5,218.39,230.63,224.83
374.0,218.39,221.73,214.51
375.3,218.39,223.61,216.14
368.6,218.39,214.09,207.47
373.1,218.39,206.16,199.70
374.1,218.39,227.01,220.26
370.4,218.39,215.77,210.11
369.2,218.39,219.13,212.61
379.5,218.39,215.71,210.15
375.0,218.39,218.42,211.97
369.6,218.39,221.57,214.80
343.8,218.39,266.75,259.89
371.7,218.39,217.71,211.67
376.0,218.39,220.56,212.87
373.6,218.39,219.30,212.13
366.2,218.39,218.26,210.99
